boss,loot_name,loot_url,type,bis,spec1,spec2,priority,notes
Voleur,Heaume de tueur,https://www.wowhead.com/tbc/fr/item=31027,Tête,,,Helm of the Forgotten Vanquisher,,"Under Sargeras from BT
Until SWP Kil'Jaeden"
Voleur,Protège-épaules de tueur,https://www.wowhead.com/tbc/fr/item=31030,Shoulders,,,Pauldrons of the Forgotten Vanquisher,,BP5 Until SWP Twins
Voleur,Corselet de tueur,https://www.wowhead.com/tbc/fr/item=31028,Torse,,,Chestguard of the Forgotten Vanquisher,,BP5 Until SWP Mu'ru
Voleur,Brassards de tueur,https://www.wowhead.com/tbc/fr/item=34448,Poignets,,,Bracers of the Forgotten Vanquisher,,BP5
Voleur,Ceinture de tueur,https://www.wowhead.com/tbc/fr/item=34558,Taille,,,Belt of the Forgotten Vanquisher,,BP5
Voleur,Garde-mains de tueur,https://www.wowhead.com/tbc/fr/item=31026,Mains,,,Gloves of the Forgotten Vanquisher,,BP5 Until SWP Mu'ru
Voleur,Garde-jambes de tueur,https://www.wowhead.com/tbc/fr/item=31029,Jambes,,,Leggings of the Forgotten Vanquisher,,BP5 Until SWP Felmyst
Voleur,Bottes de tueur,https://www.wowhead.com/tbc/fr/item=34575,Pieds,,,Boots of the Forgotten Vanquisher,,BP5
Chaman Élémentaire,Protège-front Brise-ciel,https://www.wowhead.com/tbc/fr/item=31014,Tête,,,Helm of the Forgotten Protector,,"BP3 Until Hood of Hexing
#1 From SWP Kil'Jaeden"
Chaman Élémentaire,Mantelet Brise-ciel,https://www.wowhead.com/tbc/fr/item=31023,Shoulders,,,Pauldrons of the Forgotten Protector,,BP5 Until SWP Twins
Chaman Élémentaire,Cuirasse Brise-ciel,https://www.wowhead.com/tbc/fr/item=31017,Torse,,,Chestguard of the Forgotten Protector,,"Relentless Storms from Hyjal
Until SWP Mu'ru"
Chaman Élémentaire,Poignets Brise-ciel,https://www.wowhead.com/tbc/fr/item=34437,Poignets,,,Bracers of the Forgotten Protector,,BP5
Chaman Élémentaire,Corde Brise-ciel,https://www.wowhead.com/tbc/fr/item=34542,Taille,,,Belt of the Forgotten Protector,,BP5
Chaman Élémentaire,Gantelets Brise-ciel,https://www.wowhead.com/tbc/fr/item=31008,Mains,,,Gloves of the Forgotten Protector,,BP5
Chaman Élémentaire,Garde-jambes Brise-ciel,https://www.wowhead.com/tbc/fr/item=31020,Jambes,,,Leggings of the Forgotten Protector,,"Behind Channeled Elements from Hy
Until SWP Brutallus"
Chaman Élémentaire,Bottines Brise-ciel,https://www.wowhead.com/tbc/fr/item=34566,Pieds,,,Boots of the Forgotten Protector,,BP5
Chaman Amélioration,Couvre-chef Brise-ciel,https://www.wowhead.com/tbc/fr/item=31015,Tête,,,Helm of the Forgotten Protector,,"Behind Sargeras from BT
Until SWP KilJaeden"
Chaman Amélioration,Espauliers Brise-ciel,https://www.wowhead.com/tbc/fr/item=31024,Shoulders,,,Pauldrons of the Forgotten Protector,,"Behind Hidden Predator from BT
Stranger from SSC Until SWP Twins"
Chaman Amélioration,Tunique Brise-ciel,https://www.wowhead.com/tbc/fr/item=31018,Torse,,,Chestguard of the Forgotten Protector,,"Behind Midnight from Hyjal
Until SWP Mu'ru"
Chaman Amélioration,Garde-poignets Brise-ciel,https://www.wowhead.com/tbc/fr/item=34439,Poignets,,,Bracers of the Forgotten Protector,,BP5
Chaman Amélioration,Ceinturon Brise-ciel,https://www.wowhead.com/tbc/fr/item=34545,Taille,,,Belt of the Forgotten Protector,,BP5
Chaman Amélioration,Poignes Brise-ciel,https://www.wowhead.com/tbc/fr/item=31011,Mains,,,Gloves of the Forgotten Protector,,"Behind Damnation from BT
Until SWP Mu'ru"
Chaman Amélioration,Pantalon Brise-ciel,https://www.wowhead.com/tbc/fr/item=31021,Jambes,,,Leggings of the Forgotten Protector,,"Behind Bow-Stitched from Hyjal
Until SWP Felmyst"
Chaman Amélioration,Grèves Brise-ciel,https://www.wowhead.com/tbc/fr/item=34567,Pieds,,,Boots of the Forgotten Protector,,BP5
Chaman Restauration,Casque Brise-ciel,https://www.wowhead.com/tbc/fr/item=31012,Tête,,,Helm of the Forgotten Protector,,"BP3 Until Third Eye from ZA
#1 from SWP Kil'Jaeden"
Chaman Restauration,Protège-épaules Brise-ciel,https://www.wowhead.com/tbc/fr/item=31022,Shoulders,,,Pauldrons of the Forgotten Protector,,BP5 Until SWP Twins
Chaman Restauration,Corselet Brise-ciel,https://www.wowhead.com/tbc/fr/item=31016,Torse,,,Chestguard of the Forgotten Protector,,BP5 Until SWP Mu'ru
Chaman Restauration,Brassards Brise-ciel,https://www.wowhead.com/tbc/fr/item=34438,Poignets,,,Bracers of the Forgotten Protector,,BP5
Chaman Restauration,Ceinture Brise-ciel,https://www.wowhead.com/tbc/fr/item=34543,Taille,,,Belt of the Forgotten Protector,,BP5
Chaman Restauration,Gants Brise-ciel,https://www.wowhead.com/tbc/fr/item=31007,Mains,,,Gloves of the Forgotten Protector,,Behind Unfailing Faith from BT
Chaman Restauration,Jambières Brise-ciel,https://www.wowhead.com/tbc/fr/item=31019,Jambes,,,Leggings of the Forgotten Protector,,"Behind Sun-Touched from Hyjal
Until SWP Felmyst"
Chaman Restauration,Bottes Brise-ciel,https://www.wowhead.com/tbc/fr/item=34565,Pieds,,,Boots of the Forgotten Protector,,BP5
Démoniste,Chaperon du maléfice,https://www.wowhead.com/tbc/fr/item=31051,Tête,,,Helm of the Forgotten Conqueror,,"Behind Illidari HIgh Lord from BT
Until SWP Kil'Jaeden, Tailor #2,
Hood of Hexing from ZA #1"
Démoniste,Mantelet du maléfice,https://www.wowhead.com/tbc/fr/item=31054,Shoulders,,,Pauldrons of the Forgotten Conqueror,,BP5 Until SWP Twins
Démoniste,Robe du maléfice,https://www.wowhead.com/tbc/fr/item=31052,Torse,,,Chestguard of the Forgotten Conqueror,,"Behind Sea Witch from SSC
Until SWP Mu'ru"
Démoniste,Brassards du maléfice,https://www.wowhead.com/tbc/fr/item=34436,Poignets,,,Bracers of the Forgotten Conqueror,,"BP5 Debatable with Focused Mana
Binding from BT"
Démoniste,Ceinture du maléfice,https://www.wowhead.com/tbc/fr/item=34541,Taille,,,Belt of the Forgotten Conqueror,,"Belt of Blasted Tailoring #1
Anetheron's Noose from Hyjal #2"
Démoniste,Gants du maléfice,https://www.wowhead.com/tbc/fr/item=31050,Mains,,,Gloves of the Forgotten Conqueror,,"Behind Anger Spark from Doomwalker
Until SWP Kil'Jaeden"
Démoniste,Jambières du maléfice,https://www.wowhead.com/tbc/fr/item=31053,Jambes,,,Leggings of the Forgotten Conqueror,,"Behind Channeled Elements from Hy
Until SWP Brutallus"
Démoniste,Bottes du maléfice,https://www.wowhead.com/tbc/fr/item=34564,Pieds,,,Boots of the Forgotten Conqueror,,BP5
War Fury,Heaume de bataille d'assaut,https://www.wowhead.com/tbc/fr/item=30972,Tête,,,Helm of the Forgotten Protector,,"Behind Sargeras from BT
Until SWP Kil'Jaeden"
War Fury,Lames d'épaules d'assaut,https://www.wowhead.com/tbc/fr/item=30979,Shoulders,,,Pauldrons of the Forgotten Protector,,"Behind Ripfiend from Kazzak
Until SWP Twins"
War Fury,Cuirasse d'assaut,https://www.wowhead.com/tbc/fr/item=30975,Torse,,,Chestguard of the Forgotten Protector,,"Behind Midnight from Hyjal
Until SWP Mu'ru"
War Fury,Brassards d'assaut,https://www.wowhead.com/tbc/fr/item=34441,Poignets,,,Bracers of the Forgotten Protector,,BP5
War Fury,Ceinture d'assaut,https://www.wowhead.com/tbc/fr/item=34546,Taille,,,Belt of the Forgotten Protector,,BP5
War Fury,Gantelets d'assaut,https://www.wowhead.com/tbc/fr/item=30969,Mains,,,Gloves of the Forgotten Protector,,"Behind Silent Justice from BT
Until SWP Kil'Jaeden"
War Fury,Grèves d'assaut,https://www.wowhead.com/tbc/fr/item=30977,Jambes,,,Leggings of the Forgotten Protector,,"Behind Endless Rage from Hyjal
Until SWP Felmyst"
War Fury,Bottines d'assaut,https://www.wowhead.com/tbc/fr/item=34569,Pieds,,,Boots of the Forgotten Protector,,BP5
War Tank,Grand heaume d'assaut,https://www.wowhead.com/tbc/fr/item=30974,Tête,,,Helm of the Forgotten Protector,,"Behind Faceplate from BT
Until SWP Kil'Jaeden, Eng #1"
War Tank,Garde-épaules d'assaut,https://www.wowhead.com/tbc/fr/item=30980,Shoulders,,,Pauldrons of the Forgotten Protector,,BP5 Until SWP Twins
War Tank,Corselet d'assaut,https://www.wowhead.com/tbc/fr/item=30976,Torse,,,Chestguard of the Forgotten Protector,,BP5
War Tank,Garde-poignets d'assaut,https://www.wowhead.com/tbc/fr/item=34442,Poignets,,,Bracers of the Forgotten Protector,,BP5
War Tank,Sangle d'assaut,https://www.wowhead.com/tbc/fr/item=34547,Taille,,,Belt of the Forgotten Protector,,BP5
War Tank,Garde-mains d'assaut,https://www.wowhead.com/tbc/fr/item=30970,Mains,,,Gloves of the Forgotten Protector,,"Behind Enforcement from BT
Until SWP Felmyst"
War Tank,Garde-jambes d'assaut,https://www.wowhead.com/tbc/fr/item=30978,Jambes,,,Leggings of the Forgotten Protector,,BP5 Until SWP Brutallus
War Tank,Bottes d'assaut,https://www.wowhead.com/tbc/fr/item=34568,Pieds,,,Boots of the Forgotten Protector,,BP5
